620709888,620711936,AU
620712960,620715008,IN
620715008,620716032,HR
620716032,620718080,PK
620718080,620718592,MV
620718592,620719104,PH
620719104,620720128,IN
620720128,620721152,AU
620721152,620722176,CN
620722176,620723200,JP
620723200,620724224,SG
620724224,620725248,CN
620725248,620726272,IN
620726272,620727296,TH
620727296,620728320,MY
620728320,620729344,KH
620729344,620731392,SG
620731392,620732416,IN
620732416,620733440,JP
620733440,620734464,CN
620734464,620735488,IN
620735488,620737536,CN
620737536,620739584,IN
620739584,620740608,BD
620740608,620741632,HK
620741632,620743680,IN
620743680,620744704,HK
620744704,620745728,IN
620745728,620746752,PK
620746752,620747776,JP
620747776,620748800,CN
620748800,620751872,IN
620751872,620752896,JP
620752896,620753920,IN
620753920,620754944,PH
620754944,620756992,IN
620756992,620759040,IE
620759040,620763136,NL
620763136,620765184,EE
620765184,620773376,CH
620773376,620775424,ME
620775424,620777472,FR
620777472,620781568,NL
620781568,620783616,GB
620783616,620785664,ES
620785664,620787712,DE
620787712,620789760,RU
620789760,620822528,SE
620822528,620845056,RU
620845056,620849152,GB
620849152,620851200,NL
620851200,620855296,DE
620855296,620859392,RU
620859392,620861440,TR
620861440,620863488,GB
620863488,620865536,DE
620865536,620867584,FR
620867584,620869632,ES
620869632,620871680,FI
620871680,620879872,UA
620879872,620881920,GB
620881920,620888064,FR
620888064,621019136,SE
621019136,621150208,DE
621150208,621215744,GR
621215744,621281280,PL
621281280,621314048,PS
621314048,621318144,BA
621318144,621322240,RU
621322240,621330432,FR
621330432,621346816,PL
621346816,621350912,RU
621350912,621355008,KZ
621355008,621356032,LU
621356032,621361152,RU
621361152,621363200,GB
621363200,621381632,RU
621381632,621383680,FR
621383680,621387776,RU
621387776,621389824,NL
621389824,621391872,SK
621391872,621393920,CY
621393920,621395968,DE
621395968,621398016,CZ
621398016,621400064,TR
621400064,621402112,HU
621402112,621404160,NL
621404160,621408256,IT
621408256,621410304,RU
621410304,621412352,IR
621412352,621428736,NL
621428736,621429760,IR
621429760,621430272,DE
621430272,621430528,ES
621430528,621430784,DE
621430784,621432832,ES
621432832,621436928,IT
621436928,621440000,DE
621440000,621440256,ES
621440256,621440512,IR
621440512,621441280,DE
621441280,621441792,GB
621441792,621442048,DE
621442048,621442304,ES
621442304,621442560,IR
621442560,621445120,DE
621445120,621805568,ES
621805568,621813760,NL
621813760,621821952,SA
621821952,621824000,DE
621824000,621826048,FR
621826048,621828096,RU
621828096,621829120,IT
621829120,621830144,DE
621830144,621838336,FI
621838336,621871104,SA
621871104,621903872,BY
621903872,621912064,IQ
621912064,621916160,HU
621916160,621918208,KZ
621918208,621920256,GB
621920256,621924352,JO
621924352,621928448,NL
621928448,621930496,DE
621930496,621932544,CH
621932544,621934592,UA
621934592,621936640,SE
621936640,621943552,NL
621943552,621945600,RU
621945600,621948928,NL
621948928,621950976,NO
621950976,621953024,NL
621953024,621955072,NO
621955072,621969408,NL
621969408,621970432,GB
621970432,621971456,ES
621971456,621973504,GB
621973504,621975552,IE
621975552,621977600,RU
621977600,621981696,FR
621981696,621983744,US
621983744,621985792,RS
621985792,621993984,SE
621993984,621998080,SI
621998080,622000128,ES
622000128,622004224,RU
622004224,622006272,BE
622006272,622008320,FI
622008320,622010368,GB
622010368,622018560,RU
622018560,622020608,SI
622020608,622022656,RU
622022656,622026752,IR
622026752,622028800,IE
622028800,622030848,RS
622030848,622034944,IL
622034944,622067712,UA
622067712,622329856,RU
622329856,622395392,DE
622395392,622403584,SA
622403584,622405632,UA
622405632,622406656,ES
622406656,622407680,GB
622407680,622409728,DE
622409728,622411776,FR
622411776,622413824,DE
622413824,622415872,FR
622415872,622417920,MK
622417920,622419968,GB
622419968,622428160,UA
622428160,622460928,DE
622460928,622477312,AZ
622477312,622479360,AL
622479360,622481408,GB
622481408,622483456,AL
622483456,622485504,GB
622485504,622487552,MK
622487552,622489600,GB
622489600,622493696,EU
622493696,622497792,MD
622497792,622499840,IL
622499840,622501888,SE
622501888,622503936,PL
622503936,622505984,AM
622505984,622510080,FR
622510080,622512128,PL
622512128,622514176,DE
622514176,622518272,NO
622518272,622520320,NL
622520320,622522368,RU
622522368,622524416,FR
622524416,622526464,ES
622526464,622592000,IR
622592000,622624768,OM
622624768,622626816,NO
622626816,622630912,DK
622630912,622632960,PL
622632960,622641152,RU
622641152,622657536,PT
622657536,622690304,RU
622690304,622723072,ES
622723072,622854144,PL
622854144,622866432,IR
622866432,622868480,NO
622868480,622870528,FR
622870528,622874624,AZ
622874624,622878720,IT
622878720,622879744,ES
622879744,622880768,GB
622880768,622882816,IT
622882816,622886912,IR
622886912,622919680,GR
622919680,622985216,FI
622985216,622993408,TR
622993408,622997504,IT
622997504,623001600,NL
623001600,623003648,ES
623003648,623005696,IT
623005696,623009792,PS
623009792,623017984,MD
623017984,623050752,KW
623050752,623052800,FR
623052800,623054848,RS
623054848,623058944,FI
623058944,623067136,RO
623067136,623069184,RS
623069184,623071232,GB
623071232,623073280,FI
623073280,623075328,GB
623075328,623077376,DK
623077376,623083520,CH
623083520,623116288,ES
623116288,623378432,KW
623378432,623509504,OM
623509504,623640576,SA
623640576,623642624,DE
623642624,623644672,NL
623644672,623648768,CZ
623648768,623650816,JO
623650816,623652864,RU
623652864,623654912,FI
623654912,623656960,IR
623656960,623673344,BY
623673344,623689728,NO
623689728,623691776,RU
623691776,623692800,GE
623692800,623693824,SE
623693824,623694848,CZ
623694848,623695872,LT
623695872,623696896,DE
623696896,623697920,AT
623697920,623698944,MC
623698944,623699968,TR
623699968,623700992,UA
623700992,623702016,FR
623702016,623703040,BE
623703040,623704064,DE
623704064,623705088,DK
623705088,623706112,RU
623706112,623771648,BY
623771648,623773696,GB
623773696,623774720,DE
623774720,623775744,PL
623775744,623777792,IE
623777792,623779840,GB
623779840,623783936,IL
623783936,623788032,RU
623788032,623790080,HU
623790080,623792128,ES
623792128,623794176,CZ
623794176,623796224,ES
623796224,623797248,KZ
623797248,623798272,DE
623798272,623800320,GE
623800320,623804416,SE
623804416,623806464,RU
623806464,623808512,NL
623808512,623809536,CH
623809536,623810560,MD
623810560,623812608,ES
623812608,623820800,SE
623820800,623822848,NL
623822848,623824896,GB
623824896,623826944,CZ
623826944,623837184,UA
623837184,623902720,PL
623902720,623919104,CZ
623919104,623935488,NL
623935488,623960064,SY
623960064,623962112,GB
623962112,623964160,HR
623964160,623966208,GB
623966208,623968256,RU
623968256,624001024,DE
624001024,624005120,DK
624005120,624007168,IR
624007168,624009216,DE
624009216,624025600,RU
624025600,624027648,EE
624027648,624029696,FR
624029696,624033792,SE
624033792,624164864,DE
624164864,624427008,UA
624427008,624492544,SA
624492544,624558080,UA
624558080,624562176,SK
624562176,624564224,TR
624564224,624566272,GB
624566272,624568320,RU
624568320,624570368,BE
624570368,624574464,DE
624574464,624590848,NL
624590848,624689152,FR
624689152,624691200,DE
624691200,624693248,FR
624693248,624695296,RU
624695296,624697344,PL
624697344,624699392,IT
624699392,624701440,IL
624701440,624705536,FR
624705536,624721920,GB
624721920,624723968,HR
624723968,624726016,BG
624726016,624728064,PS
624728064,624730112,FR
624730112,624732160,DK
624732160,624734208,DE
624734208,624736256,RU
624736256,624738304,FR
624738304,624740352,NL
624740352,624742400,DE
624742400,624746496,RU
624746496,624754688,BG
624754688,624787456,AZ
624787456,624791552,DE
624791552,624795648,ES
624795648,624799744,SK
624799744,624801792,RU
624801792,624803840,AT
624803840,624812032,DE
624812032,624814080,IL
624814080,624816128,GB
624816128,624818176,FR
624818176,624820224,ES
624820224,624885760,BE
624885760,624918528,BG
624918528,624951296,IR
624951296,625475584,FR
625475584,625483776,ES
625483776,625485824,IT
625485824,625487872,UA
625487872,625491968,TR
625491968,625500160,RU
625500160,625504256,NL
625504256,625506304,GB
625506304,625508352,PL
625508352,625512448,AZ
625512448,625514496,DE
625514496,625516544,GB
625516544,625518592,BE
625518592,625520640,PL
625520640,625522688,RU
625522688,625524736,EE
625524736,625541120,FR
625541120,625606656,UA
625606656,625672192,NL
625672192,625674240,RU
625674240,625676288,TR
625676288,625680384,MD
625680384,625688576,MT
625688576,625704960,MD
625704960,625707008,GE
625707008,625709056,AT
625709056,625711104,JO
625711104,625713152,NL
625713152,625721344,DK
625721344,625725440,RU
625725440,625727488,PS
625727488,625729536,UA
625729536,625731584,NL
625731584,625733632,GB
625733632,625735680,IR
625735680,625737728,RU
625737728,625770496,HU
625770496,625786880,RU
625786880,625795072,PS
625795072,625803264,SA
625803264,625811456,TR
625811456,625815552,FR
625815552,625817600,IQ
625817600,625819648,NL
625819648,625823744,IQ
625823744,625827840,BG
625827840,625829888,IT
625829888,625831936,RU
625831936,625836032,IT
625836032,625838080,RU
625838080,625840128,IT
625840128,625842176,RU
625842176,625844224,PL
625844224,625846272,IT
625846272,625848320,RS
625848320,625854464,GB
625854464,625856512,DE
625856512,625860608,IT
625860608,625868800,CZ
625868800,625999872,RU
625999872,627048448,DE
627048448,627130368,DK
627130368,627142656,FR
627142656,627145728,RO
627145728,627146752,ES
627146752,627179520,NL
627179520,627212288,IR
627212288,627216384,FI
627216384,627218432,GB
627218432,627220480,TJ
627220480,627228672,RU
627228672,627230720,AT
627230720,627232768,ES
627232768,627236864,PL
627236864,627238912,IQ
627238912,627240960,US
627240960,627245056,RU
627245056,627277824,KZ
627277824,627294208,SA
627294208,627296256,GR
627296256,627298304,DE
627298304,627300352,IT
627300352,627302400,RU
627302400,627572736,IT
627572736,627834880,SA
627834880,627965952,PL
627965952,628006912,RU
628006912,628015104,JO
628015104,628017152,FR
628017152,628019200,CH
628019200,628021248,UZ
628021248,628023296,IE
628023296,628029440,RU
628029440,628031488,GB
628031488,628064256,MM
628064256,628080640,PK
628080640,628097024,BD
628097024,628230144,RU
628230144,628232192,IT
628232192,628236288,RU
628236288,628244480,DE
628244480,628246528,FR
628246528,628248576,MT
628248576,628250624,FI
628250624,628252672,NL
628252672,628260864,DE
628260864,628277248,AZ
628277248,628293632,IR
628293632,628359168,UA
628359168,628621312,IT
628621312,628654080,DE
628654080,628662272,RO
628662272,628670464,DE
628670464,628686848,RO
628686848,628752384,SA
628752384,628785152,RU
628785152,628787200,CH
628787200,628789248,TR
628789248,628791296,SE
628791296,628793344,IL
628793344,628801536,ME
628801536,628803584,GB
628803584,628805632,FR
628805632,628807680,GB
628807680,628808704,ES
628808704,628809728,AT
628809728,628813824,TR
628813824,628815872,DK
628815872,628817920,GB
628817920,628834304,TR
628834304,628842496,JO
628842496,628844544,TR
628844544,628846592,DE
628846592,628848640,GB
628848640,628850688,DE
628850688,628867072,SE
628867072,628869120,AU
628869120,628871168,PL
628871168,628873216,NL
628873216,628875264,RU
628875264,628877312,SE
628877312,628879360,BE
628879360,628881408,IT
628881408,628883456,GB
628883456,629145600,SA
629145600,629178368,PL
629178368,629180416,GB
629180416,629182464,IT
629182464,629184512,NL
629184512,629188608,PL
629188608,629190656,ES
629190656,629192704,CH
629192704,629194752,GB
629194752,629196800,IE
629196800,629198848,AZ
629198848,629202944,DK
629202944,629207040,RO
629207040,629276672,IR
629276672,629293056,PL
629293056,629309440,TR
629309440,629313536,DE
629313536,629315584,ES
629315584,629317632,IT
629317632,629325824,FI
629325824,629327872,US
629327872,629329920,IR
629329920,629331968,ES
629331968,629334016,IT
629334016,629338112,GB
629338112,629340160,BG
629340160,629342208,GB
629342208,629374976,BH
629374976,629387264,PL
629387264,629389312,DE
629389312,629391360,CH
629391360,629399552,RU
629399552,629401600,GE
629401600,629405696,DE
629405696,629407744,TR
629407744,629669888,ES
629669888,629735424,FI
629735424,629800960,IR
629800960,629866496,DE
629866496,629874688,NL
629874688,629882880,RU
629882880,629884928,EU
629884928,629886976,PL
629886976,629889024,RU
629889024,629891072,IT
629891072,629895168,RU
629895168,629897216,AL
629897216,629899264,ES
629899264,629900288,DE
629901312,629903360,NL
629903360,629905408,PL
629905408,629907456,SE
629907456,629915648,UA
629915648,629983232,RU
629983232,629985280,FR
629985280,629987328,TR
629987328,629989376,RU
629989376,629991424,FR
629991424,629993472,NL
629993472,629997568,JO
629997568,630063104,SA
630063104,630128640,IL
630128640,630130688,BE
630130688,630136832,RU
630136832,630138880,NL
630138880,630140928,DE
630140928,630141952,NO
630141952,630142976,FR
630142976,630145024,DE
630145024,630147072,EE
630147072,630149120,HU
630149120,630151168,NL
630151168,630153216,UA
630153216,630157312,RU
630157312,630159360,CZ
630159360,630161408,ES
630161408,630162432,IT
630162432,630163456,UA
630163456,630165504,GB
630165504,630167552,IR
630167552,630169600,GE
630169600,630173696,RO
630173696,630177792,AT
630177792,630194176,BG
630194176,630456320,RU
630456320,630489088,IR
630489088,630491136,NL
630491136,630493184,DE
630493184,630495232,NO
630495232,630497280,DE
630497280,630499328,NL
630499328,630501376,LV
630501376,630503424,BE
630503424,630509568,NL
630509568,630511616,TR
630511616,630513664,GB
630513664,630515712,IT
630515712,630517760,DE
630517760,630519808,GB
630519808,630520832,IR
630520832,630521856,FR
630521856,630587392,CY
630587392,630718464,KZ
630718464,630720512,JO
630720512,630722560,NL
630722560,630726656,PL
630726656,630732800,GB
630732800,630734848,SE
630734848,630736896,IS
630736896,630738944,TR
630738944,630743040,ES
630743040,630751232,SK
630751232,630759424,ES
630759424,630767616,IR
630767616,630784000,GB
630784000,630802432,RU
630802432,630804480,GB
630804480,630806528,CH
630806528,630808576,ES
630808576,630816768,CH
630816768,630817792,IR
630817792,630818048,GB
630818048,630818304,RO
630818304,630818560,LT
630818560,630818816,IT
630818816,630819328,RO
630819328,630819840,SE
630819840,630820864,RO
630820864,630822912,GR
630822912,630824960,RO
630824960,630827008,GR
630827008,630828032,NL
630828032,630828544,SE
630828544,630829056,RS
630829056,630833152,IR
630833152,630849536,NL
630849536,630980608,TR
630980608,630981632,IR
630981632,630982144,RO
630982144,630982400,LT
630982400,630982656,RO
630982656,630988800,IR
630988800,630989312,RO
630989312,630989568,PL
630989568,630990336,RO
630990336,630990848,JE
630990848,630992896,GB
630992896,630996992,IR
630996992,630997504,GB
630997504,630997760,NL
630997760,630998272,RO
630998272,630998784,BG
630998784,630999040,RO
630999040,631000064,GB
631000064,631001088,ES
631001088,631005184,DE
631005184,631006208,IT
631006208,631007232,IR
631007232,631008256,IQ
631008256,631009280,ES
631009280,631018496,IR
631018496,631019520,IT
631019520,631023616,IR
631023616,631024640,IT
631024640,631024896,RO
631024896,631025152,GB
631025152,631025664,RO
631025664,631026688,IR
631026688,631027712,RO
631027712,631028736,CZ
631028736,631029760,ES
631029760,631033856,SE
631033856,631034880,IT
631034880,631035904,IR
631035904,631037952,LT
631037952,631038464,RO
631038464,631038720,GB
631038720,631038976,RO
631038976,631040000,NL
631040000,631043072,IR
631043072,631043584,RO
631043584,631043840,TR
631043840,631044096,NL
631044096,631045120,IR
631045120,631046144,NL
631046144,631048192,DK
631048192,631050240,FR
631050240,631054336,RU
631054336,631056384,GB
631056384,631058432,DE
631058432,631060480,GB
631060480,631062528,FR
631062528,631078912,EE
631078912,631080960,FR
631080960,631083008,BG
631083008,631085056,LT
631085056,631087104,LU
631087104,631095296,BG
631095296,631097344,CZ
631097344,631099392,PL
631099392,631103488,AM
631103488,631105536,FR
631105536,631107584,RU
631107584,631109632,GB
631109632,631111680,DE
631111680,631177216,ES
631177216,631242752,IT
631242752,632291328,FR
632291328,632815616,IT
632815616,632946688,BE
632946688,632952832,AT
632952832,632954880,SA
632954880,632963072,QA
632963072,632979456,AM
632979456,633012224,IT
633012224,633077760,FR
633077760,633094144,RU
633094144,633098240,NL
633098240,633100288,HU
633100288,633102336,FR
633102336,633110528,GB
633110528,633143296,CZ
633143296,633208832,PT
633208832,633241600,RU
633241600,633274368,PL
633274368,633290752,HU
633290752,633298944,IR
633298944,633307136,GB
633307136,633339904,NO
633339904,633602048,RU
633602048,633864192,SE
633864192,633880576,NO
633880576,633884672,RU
633884672,633885696,IT
633885696,633888768,RU
633888768,633890816,DE
633890816,633892864,FR
633892864,633894912,GB
633894912,633896960,RU
633896960,633929728,OM
633929728,633997312,DE
633997312,633999360,RU
633999360,634001408,IT
634001408,634003456,NO
634003456,634007552,PL
634007552,634009600,TR
634009600,634011648,NO
634011648,634028032,JO
634028032,634060800,IR
634060800,634068992,UA
634068992,634071040,LV
634071040,634073088,GB
634073088,634075136,IE
634075136,634077184,NL
634077184,634093568,BA
634093568,634109952,GB
634109952,634112000,IE
634112000,634114048,RU
634114048,634116096,EE
634116096,634118144,NL
634118144,634122240,IT
634122240,634124288,RU
634124288,634126336,CH
634126336,634191872,RU
634191872,634193920,TR
634193920,634195968,CZ
634195968,634198016,RU
634198016,634200064,BA
634200064,634202112,IS
634202112,634204160,FR
634204160,634206208,RU
634206208,634208256,GB
634208256,634216448,RU
634216448,634220544,HR
634220544,634222592,IQ
634222592,634224640,DK
634224640,634388480,IT
634388480,634396672,SE
634396672,634398720,BA
634398720,634400768,KZ
634400768,634402816,FR
634402816,634404864,BE
634404864,634408960,RU
634408960,634411008,GB
634411008,634413056,BE
634413056,634415104,RU
634415104,634417152,DE
634417152,634419200,NL
634419200,634421248,RU
634421248,634454016,QA
634454016,634486784,DE
634486784,634494976,PL
634494976,634497024,LV
634497024,634499072,BG
634499072,634503168,CH
634503168,634505216,GB
634505216,634507264,IT
634507264,634511360,GB
634511360,634517504,RU
634517504,634519552,LB
634519552,634650624,QA
634650624,634912768,BY
634912768,635043840,SA
635043840,635076608,ES
635076608,635092992,KG
635092992,635097088,TR
635097088,635101184,PS
635101184,635103232,AE
635103232,635105280,HU
635105280,635107328,NL
635107328,635109376,DE
635109376,635174912,FI
635174912,635183104,GB
635183104,635185152,NL
635185152,635187200,IT
635187200,635191296,FR
635191296,635195392,RS
635195392,635197440,RU
635197440,635203584,GB
635203584,635207680,JO
635207680,635211776,HU
635211776,635213824,NL
635213824,635217920,RU
635217920,635219968,NL
635219968,635224064,RU
635224064,635240448,HU
635240448,635256832,IR
635256832,635257856,RU
635257856,635258880,CZ
635258880,635259904,DE
635259904,635260928,TR
635260928,635261952,RU
635261952,635262976,FR
635262976,635264000,CZ
635264000,635265024,DE
635265024,635266048,IT
635266048,635267072,PL
635267072,635268096,SE
635268096,635269120,RU
635269120,635270144,RO
635270144,635271168,CZ
635271168,635272192,DE
635272192,635273216,LT
635273216,635281408,UA
635281408,635285504,RO
635285504,635287552,ME
635287552,635289600,RU
635289600,635291648,DE
635291648,635293696,RU
635293696,635295744,HU
635295744,635297792,GB
635297792,635299840,SE
635299840,635301888,ES
635301888,635305984,CZ
635305984,635437056,ES
635437056,635502592,SA
635502592,635568128,PL
635568128,635699200,IT
635699200,635715584,PL
635715584,635717632,KZ
635717632,635719680,NL
635719680,635723776,RU
635723776,635725824,ES
635725824,635727872,NO
635727872,635729920,RU
635729920,635731968,DE
635731968,635732480,SC
635732480,635732736,DE
635732736,635732992,IR
635732992,635733248,DE
635733248,635733504,IR
635733504,635733760,DE
635733760,635735040,IR
635735040,635748352,DE
635748352,635764736,IE
635764736,635830272,UA
635830272,635842560,DE
635842560,635846656,GB
635846656,635854848,ES
635854848,635856896,NL
635856896,635858944,TR
635858944,635860992,RU
635860992,635863040,BE
635863040,635865600,NL
635865600,635865856,RU
635865856,635872256,NL
635872256,635873280,GL
635873280,635895808,NL
635895808,635961344,KW
635961344,635994112,GE
635994112,636026880,RU
636026880,636043264,MD
636043264,636047360,SE
636047360,636049408,RU
636049408,636051456,FI
636051456,636055552,PL
636055552,636057600,RU
636057600,636059648,CH
636059648,636092416,GE
636092416,636157952,HU
636157952,636160000,AT
636160000,636162048,NL
636162048,636166144,IR
636166144,636168192,ES
636168192,636170240,GB
636170240,636174336,EU
636174336,636176384,RU
636176384,636178432,TR
636178432,636180480,NL
636180480,636182528,FR
636182528,636186624,CZ
636186624,636188672,NL
636188672,636190720,GB
636190720,636223488,RU
636223488,636485632,IQ
636485632,636747776,SA
636747776,636764160,EU
636764160,636780544,GB
636780544,636813312,HR
636813312,636878848,AE
636878848,636944384,MD
636944384,636952576,SE
636952576,636956672,NL
636956672,636958720,IT
636958720,636960768,PL
636960768,636968960,DE
636968960,636975104,TR
636975104,636977152,ES
636977152,637140992,PL
637140992,637206528,SE
637206528,637239296,NL
637239296,637251584,RO
637251584,637255680,GB
637255680,637257728,RO
637257728,637259776,GB
637259776,637263872,RO
637263872,637267968,DE
637267968,637270016,GB
637270016,637272064,RO
637272064,637276160,GB
637276160,637278208,RU
637278208,637288448,GB
637288448,637296640,AM
637296640,637298688,ES
637298688,637300736,DE
637300736,637302784,NO
637302784,637304832,NL
637304832,637313024,CH
637313024,637317120,EU
637317120,637319168,ES
637319168,637321216,AT
637321216,637323264,GB
637323264,637325312,FR
637325312,637327360,NO
637327360,637328384,AM
637328384,637329408,NL
637329408,637337600,AT
637337600,637403136,NO
637403136,637534208,IR
637534208,654311424,US
654311424,654311680,CN
654311680,654311936,AU
654311936,654376960,CN
654376960,654442496,TW
654442496,654573568,JP
654573568,654835712,KR
654835712,655360000,TW
655360000,656408576,KR
656408576,658505728,PK
658505728,661454848,CN
661454848,661487616,HK
661487616,661520384,SG
661520384,661651456,JP
661651456,662700032,KR
662700032,666894336,CN
666894336,671088640,ID
671088640,675807232,US
675807232,675938304,CN
675938304,679313408,US
679313408,679346176,CN
679346176,679362560,US
679362560,679378944,CN
679378944,687865856,US
687865856,689963008,ZA
689963008,691011584,EG
691011584,691617792,ZA
691617792,691621888,ZW
691621888,691625984,LR
691625984,691630080,KE
691630080,691631104,ZA
691631104,691632128,GH
691632128,691633152,NG
691633152,691634176,ZW
691634176,691650560,ZA
691650560,691666944,GH
691666944,691732480,NG
691732480,691798016,TZ
691798016,691863552,ZM
691863552,691929088,ZA
691994624,692011008,ZM
692011008,692027392,ZA
692027392,692035584,MG
692035584,692043776,AO
692043776,692060160,NA
692060160,692191232,EG
692191232,692207616,CI
692207616,692240384,ZA
692240384,692256768,GH
692256768,692273152,SD
692277248,692279296,EG
692289536,692305920,NG
692305920,692322304,CM
692322304,692453376,EG
692453376,692486144,MW
692486144,692518912,AO
692518912,692551680,ZA
692551680,692584448,NG
692584448,692600832,AO
692600832,692609024,EG
692609024,692617216,ZM
692617216,692625408,ZA
692625408,692633600,KE
692633600,692641792,MU
692641792,692649984,GA
692649984,692654080,NG
692658176,692666368,ZA
692666368,692674560,TZ
692674560,692682752,ML
692682752,692690944,NG
692690944,692707328,TZ
692707328,692715520,NG
692715520,692719616,BJ
692719616,692723712,MG
692723712,692727808,TD
692727808,692731904,BW
692731904,692736000,LY
692736000,692740096,GH
692744192,692748288,TZ
692748288,692752384,CV
692752384,692756480,ZA
692756480,692760576,RW
692760576,692768768,ZA
692768768,692772864,MG
692776960,692781056,AO
692781056,692785152,BW
692793344,692797440,GH
692797440,692801536,CG
692801536,692805632,NG
692805632,692809728,ZA
692809728,692813824,MW
692813824,692817920,ZA
692817920,692822016,KE
692822016,692826112,UG
692826112,692830208,KE
692830208,692834304,NG
692834304,692838400,TZ
692846592,692848640,MZ
692848640,692850688,GM
692850688,692852736,LS
692852736,692854784,GH
692854784,692856832,ZA
692856832,692858880,MU
692858880,692860928,UG
692860928,692862976,ZA
692862976,692869120,NG
692869120,692871168,TZ
692871168,692877312,ZA
692877312,692879360,GA
692879360,692881408,ZA
692883456,692885504,MZ
692885504,692887552,NG
692889600,692891648,KE
692891648,692893696,ZA
692893696,692895744,KE
692895744,692897792,NG
692897792,692905984,ZA
692908032,692910080,BW
692910080,692912128,NG
692912128,692914176,ZM
692914176,692916224,MW
692916224,692918272,MG
692918272,692920320,ZA
692920320,692922368,MZ
692922368,692924416,NG
692924416,692928512,ZA
692928512,692930560,GH
692930560,692932608,UG
692932608,692934656,CM
692934656,692936704,BW
692936704,692940800,ZA
692940800,692942848,MA
692942848,692944896,GA
692944896,692946944,MZ
692946944,692948992,EG
692948992,692951040,MU
692951040,692953088,ZA
692955136,692957184,NG
692957184,692959232,DZ
692959232,692961280,GN
692961280,692963328,TZ
692963328,692965376,ZA
692965376,692967424,CM
692968448,692969472,CD
692969472,692971520,TZ
692971520,692973568,SZ
692973568,692975616,MZ
692978688,692979712,ZA
692979712,692980736,NG
692981760,692982784,AO
692982784,692983808,EG
692983808,692984832,KE
692984832,692987904,ZA
692987904,692988928,GH
692989952,692992000,BF
692992000,692993024,MW
692993024,692994048,EG
692994048,692995072,TZ
692996096,692997120,SO
692997120,692998144,ZW
692998144,692999168,NG
692999168,693000192,SL
693000192,693001216,NG
693002240,693003264,GA
693003264,693004288,NG
693005312,693006336,SD
693006336,693007360,ZM
693007360,693008384,NE
693008384,693009408,CF
693009408,693010432,GH
693010432,693011456,ZA
693012480,693013504,TG
693013504,693014528,ZA
693015552,693016576,EG
693017600,693018624,NG
693019648,693020672,ZA
693020672,693021696,TZ
693021696,693022720,NG
693024768,693026816,ZA
693026816,693028864,CD
693028864,693029888,ZA
693029888,693030912,CM
693030912,693031936,NG
693031936,693032960,ZA
693032960,693033984,MW
693033984,693035008,ZA
693035008,693036032,NG
693036032,693038080,ZA
693039104,693040128,GA
693040128,693041152,ZA
693041152,693042176,MW
693042176,693043200,NG
693044224,693045248,NG
693045248,693046272,KE
693047296,693049344,ZA
693049344,693050368,SS
693050368,693051392,ZW
693051392,693052416,BW
693052416,693054464,ZA
693054464,693055488,BI
693055488,693056512,GQ
693056512,693057536,NA
693057536,693058560,ZW
693058560,693059584,SC
693059584,693060608,NG
693060608,693061632,TZ
693061632,693064704,ZA
693065728,693066752,MW
693066752,693067776,ZA
693067776,693068800,GH
693069824,693071872,ZA
693072896,693073920,NG
693073920,693074944,SS
693074944,693075968,CV
693075968,693076992,CM
693076992,693078016,MU
693078016,693079040,BW
693081088,693082112,ZA
693082112,693083136,NG
693083136,693086208,ZA
693086208,693087232,KE
693087232,693088256,ZA
693088256,693089280,NG
693089280,693090304,ZA
693090304,693091328,TZ
693091328,693092352,ZW
693092352,693093376,ZA
693093376,693094400,SO
693094400,693095424,GN
693095424,693096448,NG
693096448,693097472,EG
693097472,693098496,ZA
693098496,693099520,BJ
693099520,693100544,ZA
693100544,693101568,BI
693101568,693102592,KE
693102592,693103616,CD
693103616,693104640,GN
693104640,693105664,ZA
693105664,693106688,MZ
693106688,693107712,TZ
693107712,693239808,KE
693239808,693370880,SN
693370880,693403648,ZA
693403648,693411840,MU
693420032,693428224,UG
693428224,693436416,SZ
693436416,693477376,ZA
693477376,693485568,BJ
693485568,693493760,ZW
693493760,693501952,ZA
693501952,693510144,LR
693510144,693518336,SC
693518336,693534720,ZA
693534720,693542912,NG
693542912,693551104,TZ
693551104,693559296,ZA
693559296,693567488,BJ
693567488,693575680,MW
693583872,693592064,NG
693592064,693600256,MU
693600256,693608448,MA
693608448,693616640,BW
693616640,693633024,ZA
693633024,693698560,EG
693698560,693829632,KE
693829632,693895168,EG
693895168,693927936,MA
693927936,693960704,CM
693960704,693993472,TZ
693993472,694026240,GH
694026240,694091776,MZ
694091776,694157312,SD
694157312,695205888,DZ
695205888,696254464,ZA
696254464,696516608,EG
696516608,696778752,ZA
696778752,696844288,MU
696844288,696909824,MA
696918016,696926208,NE
696926208,696928256,ZA
696928256,696930304,BW
696930304,696932352,RW
696932352,696933376,BJ
696933376,696934400,ZA
696934400,696942592,BF
696942592,696950784,MR
696950784,696958976,NG
696958976,696963072,TZ
696963072,696967168,UG
696967168,696971264,MZ
696971264,696975360,KE
696975360,696991744,GH
697008128,697040896,KE
697040896,697303040,MA
697303040,697827328,ZA
697827328,697958400,EG
697958400,698023936,ZA
698056704,698089472,EG
698089472,698220544,ZA
698220544,698351616,GA
698351616,699400192,ZA
699400192,699465728,EG
699465728,699531264,ZA
699531264,699662336,EG
699662336,699793408,ZA
699793408,699858944,NA
699858944,699924480,ZA
699924480,699990016,NG
